,Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl,Region
152,Guyana,1373,67.0,41.0,2.0,742.0,24.0,590.0,11.0,1744,52.0,8822.0,11207.0,787215,573,19200.0,89,South America
153,Burkina Faso,1370,2.0,55.0,0.0,1075.0,17.0,240.0,0.0,65,3.0,0.0,0.0,20997293,15326,381769.0,,Africa
154,Liberia,1305,1.0,82.0,0.0,1158.0,286.0,65.0,0.0,257,16.0,0.0,0.0,5077411,3891,61920.0,,Africa
155,Guadeloupe,1269,0.0,16.0,0.0,336.0,0.0,917.0,8.0,3171,40.0,30463.0,76132.0,400136,315,25009.0,13,North America
156,Andorra,1184,8.0,53.0,0.0,908.0,0.0,223.0,3.0,15320,686.0,137457.0,1778527.0,77287,65,1458.0,1,Europe
157,Niger,1176,0.0,69.0,0.0,1088.0,0.0,19.0,0.0,48,3.0,9052.0,372.0,24346468,20703,352847.0,2690,Africa
158,Lesotho,1085,0.0,31.0,0.0,528.0,0.0,526.0,0.0,506,14.0,15632.0,7287.0,2145194,1977,69200.0,137,Africa
159,Belize,1050,43.0,13.0,0.0,213.0,40.0,824.0,3.0,2633,33.0,8460.0,21211.0,398845,380,30680.0,47,North America
160,Vietnam,1044,0.0,34.0,0.0,735.0,28.0,275.0,0.0,11,3.0,1009145.0,10351.0,97490013,93381,2867353.0,97,Asia
161,Chad,1017,4.0,77.0,0.0,884.0,4.0,56.0,0.0,62,5.0,0.0,0.0,16502877,16227,214323.0,,Africa
162,Myanmar,919,37.0,6.0,0.0,357.0,3.0,556.0,0.0,17,1.0,157843.0,2898.0,54473253,59274,9078876.0,345,Asia
163,Sao Tome and Principe,896,0.0,15.0,0.0,853.0,2.0,28.0,0.0,4076,68.0,3843.0,17481.0,219844,245,14656.0,57,Africa
164,Martinique,747,132.0,18.0,2.0,98.0,0.0,631.0,3.0,1991,48.0,12942.0,34492.0,375213,502,20845.0,29,North America
165,San Marino,715,0.0,42.0,0.0,660.0,0.0,13.0,0.0,21064,1237.0,6865.0,202245.0,33944,47,808.0,5,Europe
166,Channel Islands,630,5.0,48.0,0.0,545.0,0.0,37.0,0.0,3618,276.0,83755.0,480964.0,174140,276,3628.0,2,Europe
167,French Polynesia,573,0.0,0.0,0.0,205.0,0.0,368.0,4.0,2038,0.0,14463.0,51435.0,281191,491,0.0,19,Australia/Oceania
168,Tanzania,509,0.0,21.0,0.0,183.0,0.0,305.0,7.0,8,3.0,0.0,0.0,60012400,117903,2857733.0,,Africa
169,Turks and Caicos,508,1.0,4.0,1.0,200.0,0.0,304.0,3.0,13091,103.0,2430.0,62619.0,38806,76,9702.0,16,North America
170,Taiwan,488,0.0,7.0,0.0,462.0,0.0,19.0,0.0,20,3.0,87646.0,3679.0,23824369,48820,3403481.0,272,Asia
171,Sint Maarten,476,13.0,17.0,0.0,200.0,21.0,259.0,8.0,11080,396.0,2281.0,53096.0,42960,90,2527.0,19,North America
172,Papua New Guinea,460,1.0,5.0,0.0,232.0,0.0,223.0,0.0,51,6.0,15592.0,1737.0,8975531,19512,1795106.0,576,Australia/Oceania
173,Burundi,445,0.0,1.0,0.0,357.0,0.0,87.0,0.0,37,8.0,24659.0,2064.0,11948454,26850,11948454.0,485,Africa
174,Comoros,427,4.0,7.0,0.0,410.0,11.0,10.0,0.0,489,8.0,0.0,0.0,872695,2044,124671.0,,Africa
175,Faeroe Islands,411,0.0,0.0,0.0,374.0,0.0,37.0,2.0,8406,0.0,97762.0,1999386.0,48896,119,0.0,1,Europe
176,Mauritius,356,0.0,10.0,0.0,335.0,0.0,11.0,0.0,280,8.0,227409.0,178761.0,1272140,3573,127214.0,6,Africa
177,Isle of Man,336,0.0,24.0,0.0,312.0,0.0,0.0,0.0,3948,282.0,10070.0,118315.0,85112,253,3546.0,8,Europe
178,Eritrea,319,0.0,0.0,0.0,284.0,0.0,35.0,0.0,90,0.0,0.0,0.0,3554797,11144,0.0,,Africa
